recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,customer_types
2,245.43,1,0,1,0,2,-1,0,2,2
10,29.99,1,0,1,1,2,0,0,0,0
10,94.06,0,1,2,0,1,-1,0,2,2
1,158.66,0,1,2,0,1,0,0,0,0
9,137.92,1,0,2,0,2,-1,0,2,2
1,405.91,0,1,1,0,3,0,0,0,0
7,43.59,1,0,2,1,2,1,0,2,2
11,39.26,0,1,1,0,1,1,1,3,3
4,64.69,0,1,1,1,2,0,0,0,0
12,115.6,1,0,1,0,2,1,0,2,2
3,349.84,1,0,2,0,2,-1,0,2,2
5,29.99,1,0,3,0,1,1,0,2,2
11,332.92,0,1,1,0,2,0,0,0,0
1,191.15,0,1,1,0,1,1,1,3,3
1,46.19,1,0,3,1,1,1,0,2,2
4,592.34,1,0,2,1,2,-1,1,3,3
8,135.46,1,0,2,0,1,-1,0,2,2
9,29.99,1,0,2,1,1,0,0,0,0
12,112.06,1,0,1,0,2,0,0,0,0
7,214.65,0,1,1,0,2,0,0,0,0
4,187.72,0,1,1,0,1,-1,0,2,2
6,1583.81,1,0,1,1,2,-1,0,2,2
8,138.25,0,1,3,1,2,1,0,2,2
3,572.1,1,1,3,1,3,1,0,2,2
9,32.18,1,0,2,1,2,1,0,2,2
3,29.99,0,1,2,0,1,1,0,2,2
2,120.75,1,0,2,0,1,1,1,3,3
8,359.4,1,0,3,0,2,0,0,0,0
7,38.19,1,0,2,0,1,-1,0,2,2
2,416.75,0,1,2,0,3,-1,0,2,2
4,423.31,0,1,2,0,1,0,0,0,0
10,86.63,1,0,3,0,1,-1,0,2,2
8,188.55,1,0,1,0,1,-1,0,2,2
8,29.99,1,0,3,1,2,-1,0,2,2
7,72.92,1,0,2,1,1,1,0,2,2
2,130.96,1,0,2,0,2,-1,0,2,2
8,288.45,1,0,2,1,1,-1,0,2,2
11,102.23,1,0,2,0,1,-1,0,2,2
2,601.16,1,1,2,1,1,-1,1,3,3
5,289.65,1,0,1,0,3,0,0,0,0
11,136.71,1,0,1,1,2,-1,0,2,2
1,335.43,1,0,2,0,3,1,0,2,2
10,201.33,0,1,1,0,2,-1,0,2,2
3,34.73,0,1,2,0,2,-1,0,2,2
8,60.24,0,1,1,1,2,-1,1,3,3
9,29.99,1,0,3,1,2,-1,0,2,2
1,34.51,0,1,1,1,1,-1,0,2,2
4,265.49,1,1,1,0,2,1,0,2,2
3,188.58,1,0,2,0,2,1,0,2,2
8,90.62,1,0,2,0,2,0,0,0,0
7,29.99,0,1,2,0,2,0,0,0,0
3,218.32,0,1,2,0,2,0,0,0,0
2,29.99,1,0,2,1,1,-1,0,2,2
1,577.89,1,1,2,1,2,0,0,0,0
4,29.99,0,1,2,0,1,1,0,2,2
6,427.7,1,0,1,0,3,-1,0,2,2
10,148.56,0,1,1,1,1,-1,0,2,2
3,180.9,0,1,2,0,2,1,0,2,2
10,32.21,0,1,3,1,1,0,0,0,0
2,566.15,1,0,1,1,3,1,0,2,2
9,111.17,0,1,2,1,2,0,0,0,0
3,185.22,1,0,1,0,2,1,0,2,2
7,29.99,1,0,3,0,2,-1,0,2,2
12,191.01,1,0,2,0,1,0,0,0,0
10,119.72,0,1,1,0,1,0,0,0,0
2,228.85,1,0,2,0,3,-1,0,2,2
6,197.98,0,1,3,1,1,-1,0,2,2
1,409.49,0,1,2,0,1,1,0,2,2
12,29.99,0,1,2,1,2,1,0,2,2
4,129.61,1,0,2,1,1,0,0,0,0
10,239.96,1,1,1,0,2,0,0,0,0
10,262.72,1,0,2,1,3,0,0,0,0
2,330.18,1,0,3,0,3,1,0,2,2
6,32.3,0,1,1,1,2,-1,0,2,2
6,195.88,1,0,1,1,1,-1,0,2,2
8,29.99,0,1,1,1,1,0,0,0,0
8,303.41,1,1,1,0,3,-1,0,2,2
6,181.81,1,0,1,1,2,1,0,2,2
5,346.05,0,1,1,1,2,0,0,0,0
8,318.43,1,0,1,0,1,1,0,2,2
11,29.99,1,0,2,0,2,-1,0,2,2
1,314.33,1,1,3,0,1,0,1,1,1
2,307.77,1,0,2,1,3,1,0,2,2
3,169.79,1,0,3,0,1,-1,1,3,3
2,298.48,1,0,1,1,1,1,0,2,2
9,154.87,1,0,3,1,2,0,0,0,0
8,75.04,1,0,2,1,2,0,0,0,0
1,667.03,0,1,1,1,1,-1,1,3,3
2,879.19,1,1,2,1,3,1,0,2,2
2,181.39,0,1,2,1,2,-1,0,2,2
5,126.21,1,0,2,0,2,1,0,2,2
2,284.97,1,0,1,1,3,1,0,2,2
2,329.8,1,0,3,0,2,-1,0,2,2
10,185.15,1,0,2,1,1,0,1,1,1
6,86.16,0,1,1,1,2,0,0,0,0
5,110.52,0,1,1,0,1,-1,1,3,3
9,618.08,0,1,3,1,2,0,0,0,0
9,39.62,1,0,1,1,1,-1,0,2,2
2,1409.14,1,1,1,1,2,0,0,0,0
3,792.89,1,0,1,1,3,1,0,2,2
6,170.89,0,1,1,1,1,-1,0,2,2
8,694.68,0,1,1,1,3,0,0,0,0
7,319.82,0,1,1,0,2,0,0,0,0
7,58.55,1,0,1,1,2,1,0,2,2
4,229.16,1,0,2,0,2,0,0,0,0
9,338.92,0,1,1,1,2,0,0,0,0
12,62.18,0,1,1,0,1,-1,0,2,2
11,87.13,1,0,1,0,1,1,0,2,2
3,117.63,1,0,2,1,1,0,0,0,0
3,561.87,0,1,2,1,1,-1,0,2,2
9,113.83,1,0,2,1,2,1,0,2,2
11,113.76,1,0,3,1,1,1,0,2,2
8,56.15,1,0,2,0,1,0,0,0,0
6,228.39,1,0,1,1,2,0,0,0,0
6,64.1,0,1,2,1,1,-1,1,3,3
1,666.57,1,1,2,1,3,-1,1,3,3
12,29.99,0,1,2,1,2,0,0,0,0
8,112.06,0,1,2,1,2,1,0,2,2
5,166.68,0,1,2,1,2,-1,1,3,3
2,205.39,1,0,3,1,2,-1,0,2,2
9,90.16,0,1,2,1,1,0,0,0,0
1,115.53,0,1,2,1,2,1,1,3,3
10,29.99,0,1,2,0,1,0,0,0,0
11,359.25,0,1,1,0,1,0,0,0,0
6,484.45,0,1,1,0,3,0,0,0,0
10,140.79,1,0,3,0,2,0,0,0,0
10,157.18,0,1,3,0,1,1,0,2,2
10,29.99,0,1,3,1,1,1,0,2,2
4,53.12,1,0,1,0,1,-1,0,2,2
3,172.97,0,1,1,1,2,1,0,2,2
8,30.49,0,1,1,0,2,1,0,2,2
12,29.99,0,1,1,1,2,0,0,0,0
5,349.22,1,1,1,0,2,0,0,0,0
6,181.91,1,0,1,0,2,0,0,0,0
7,58.52,1,0,1,0,1,0,1,1,1
3,172.35,0,1,2,1,1,1,0,2,2
3,871.28,1,1,2,1,3,0,0,0,0
1,134.9,0,1,1,0,2,-1,1,3,3
1,176.84,0,1,2,1,1,-1,0,2,2
11,68.75,0,1,3,1,2,0,0,0,0
1,344.01,0,1,1,0,1,1,0,2,2
1,382.44,1,1,2,0,1,1,0,2,2
2,167.53,0,1,1,0,1,0,0,0,0
5,535.41,0,1,1,1,2,0,0,0,0
4,57.41,0,1,2,1,1,-1,0,2,2
10,281.64,1,0,3,1,2,-1,0,2,2
9,295.71,0,1,2,0,1,1,0,2,2
9,72.28,0,1,2,0,1,1,0,2,2
1,640.07,0,1,2,1,1,1,0,2,2
9,387.39,1,0,1,0,3,-1,0,2,2
3,783.4,1,0,3,1,3,1,1,3,3
2,518.29,0,1,2,1,2,0,0,0,0
10,58.23,1,0,1,1,1,0,0,0,0
12,29.99,1,0,2,1,1,1,0,2,2
1,642.42,1,1,2,1,2,-1,0,2,2
8,29.99,1,0,2,1,1,1,0,2,2
9,205.98,0,1,2,0,1,1,1,3,3
1,134.54,0,1,1,1,1,1,0,2,2
10,57.63,1,0,1,1,1,0,0,0,0
9,47.12,0,1,2,0,2,0,0,0,0
11,322.16,1,0,1,0,1,-1,0,2,2
2,139.1,1,0,1,1,1,0,0,0,0
7,33.28,1,0,2,1,2,-1,0,2,2
10,256.89,1,0,1,0,1,0,0,0,0
6,176.26,1,0,2,0,1,-1,0,2,2
7,128.43,0,1,2,0,2,-1,0,2,2
7,75.07,1,0,2,1,2,0,0,0,0
2,509.89,0,1,1,1,2,0,0,0,0
4,43.03,0,1,2,0,1,-1,0,2,2
9,29.99,1,0,1,1,2,0,0,0,0
11,29.99,0,1,1,0,1,0,0,0,0
6,780.37,1,1,1,1,2,1,0,2,2
11,65.71,1,0,1,0,2,1,0,2,2
1,29.99,1,0,1,0,1,-1,0,2,2
6,77.22,0,1,1,0,2,-1,0,2,2
1,1144.11,0,1,2,1,3,-1,0,2,2
10,90.79,0,1,1,1,1,1,0,2,2
3,170.29,0,1,1,1,1,-1,0,2,2
9,265.89,0,1,1,0,3,-1,0,2,2
11,29.99,1,0,1,1,1,0,0,0,0
10,225.08,0,1,1,0,2,0,0,0,0
9,29.99,1,0,2,1,1,0,0,0,0
1,424.77,1,0,1,0,1,-1,1,3,3
9,316.37,1,0,2,0,1,-1,1,3,3
5,170.79,0,1,1,0,1,1,0,2,2
4,83.83,0,1,2,0,1,0,0,0,0
2,188.9,0,1,2,0,1,1,0,2,2
1,49.76,1,0,1,0,2,-1,1,3,3
3,746.64,1,1,1,1,2,1,0,2,2
2,585.13,0,1,2,1,1,0,0,0,0
4,227.51,1,0,2,1,2,-1,0,2,2
5,175.97,0,1,1,0,1,1,0,2,2
3,153.89,0,1,2,1,1,1,0,2,2
11,107.05,1,0,1,0,1,0,0,0,0
3,481.83,1,1,2,0,1,-1,0,2,2
1,908.71,1,0,1,1,3,-1,0,2,2
11,76.76,0,1,2,1,2,1,0,2,2
7,29.99,0,1,3,0,2,0,0,0,0
10,60.6,1,0,2,0,1,0,0,0,0
1,103.32,1,0,1,0,1,-1,0,2,2
9,328.34,0,1,2,0,2,1,0,2,2
9,609.0,1,0,2,1,1,1,0,2,2
5,70.66,1,0,1,0,2,1,0,2,2
10,29.99,1,0,1,1,2,-1,0,2,2
10,106.05,0,1,2,1,2,1,0,2,2
3,291.19,1,0,1,1,3,1,0,2,2
10,255.81,0,1,2,0,2,-1,0,2,2
6,421.84,1,0,1,0,3,1,0,2,2
9,29.99,1,0,2,1,2,0,0,0,0
8,65.12,1,0,1,1,1,-1,0,2,2
10,376.57,1,0,1,1,1,-1,0,2,2
10,29.99,0,1,2,1,1,-1,1,3,3
12,96.65,1,0,2,0,1,1,1,3,3
9,29.99,1,0,1,0,1,0,0,0,0
2,222.86,1,0,1,0,2,1,1,3,3
10,316.05,1,0,2,1,1,1,0,2,2
3,45.04,0,1,1,0,1,1,0,2,2
11,89.83,0,1,2,0,2,-1,0,2,2
5,29.99,0,1,3,1,2,-1,0,2,2
10,74.39,0,1,2,1,1,1,0,2,2
5,407.57,0,1,1,1,3,-1,0,2,2
6,124.09,1,0,1,1,1,0,0,0,0
6,253.13,1,0,1,1,3,1,0,2,2
10,37.33,1,0,3,1,2,1,1,3,3
9,597.67,1,0,1,1,1,0,0,0,0
2,176.17,1,0,3,0,2,1,0,2,2
4,29.99,1,0,3,1,1,0,0,0,0
7,29.99,1,0,1,0,2,0,0,0,0
2,585.72,1,0,3,1,3,0,1,1,1
2,80.58,0,1,2,1,2,0,1,1,1
1,36.94,1,0,3,0,1,-1,0,2,2
7,106.5,1,0,1,1,2,0,0,0,0
3,29.99,1,0,1,0,1,-1,0,2,2
2,306.47,0,1,2,0,1,-1,1,3,3
3,310.24,0,1,1,1,2,-1,0,2,2
3,232.88,0,1,1,0,1,1,1,3,3
6,242.63,1,0,2,0,2,-1,0,2,2
1,80.77,0,1,1,1,1,-1,0,2,2
2,387.24,1,0,2,0,3,0,0,0,0
11,53.7,1,0,1,0,2,-1,0,2,2
2,138.79,1,0,1,0,2,0,0,0,0
7,29.99,1,0,1,0,2,1,0,2,2
3,759.43,1,0,3,1,3,-1,0,2,2
5,126.43,0,1,2,0,1,-1,0,2,2
9,397.98,1,0,1,1,3,1,0,2,2
9,105.19,0,1,1,0,2,-1,0,2,2
10,54.64,0,1,1,0,1,-1,0,2,2
4,91.6,1,0,2,0,1,1,0,2,2
1,509.75,0,1,3,1,2,1,1,3,3
1,95.8,0,1,2,1,1,1,0,2,2
7,173.1,1,0,2,0,2,1,0,2,2
5,690.11,1,1,2,1,3,0,1,1,1
7,29.99,1,0,3,0,2,1,0,2,2
5,163.39,1,0,2,0,1,1,0,2,2
4,194.82,1,0,1,0,2,0,0,0,0
2,260.17,0,1,1,0,3,0,1,1,1
8,29.99,1,0,1,0,2,1,0,2,2
4,476.67,1,1,1,0,3,0,1,1,1
8,608.48,1,0,2,1,3,1,0,2,2
1,155.38,0,1,1,1,2,0,0,0,0
3,493.38,1,0,1,0,1,-1,0,2,2
8,29.99,1,0,2,1,2,-1,0,2,2
3,113.52,0,1,2,0,2,-1,0,2,2
4,114.54,1,0,2,0,1,0,0,0,0
2,344.01,1,0,1,0,1,-1,0,2,2
9,94.84,0,1,1,0,2,1,0,2,2
10,29.99,1,0,2,0,1,-1,1,3,3
12,187.77,0,1,2,0,2,-1,0,2,2
9,29.99,1,0,3,0,1,-1,0,2,2
8,105.46,0,1,1,0,1,1,0,2,2
1,247.01,1,0,3,1,3,1,0,2,2
1,66.62,1,0,3,0,2,-1,0,2,2
1,1142.73,1,1,2,1,1,1,1,3,3
5,155.0,1,0,2,0,1,-1,0,2,2
1,29.99,1,0,3,0,1,0,0,0,0
2,605.1,1,1,1,1,1,-1,1,3,3
5,29.99,1,0,3,1,1,-1,0,2,2
4,398.28,1,0,2,0,3,0,1,1,1
2,1968.98,1,0,1,1,3,-1,0,2,2
2,840.66,1,0,1,1,2,0,0,0,0
4,343.61,1,0,3,1,2,0,0,0,0
9,140.87,1,0,1,1,2,1,0,2,2
5,90.6,0,1,1,0,1,1,0,2,2
2,131.19,1,0,1,0,1,0,0,0,0
11,84.75,1,0,3,1,1,1,0,2,2
2,666.27,0,1,1,1,3,1,0,2,2
7,90.82,0,1,2,1,2,1,0,2,2
2,683.93,1,0,1,1,2,-1,0,2,2
1,198.71,0,1,1,1,2,-1,0,2,2
9,150.27,0,1,1,0,1,0,0,0,0
4,441.2,0,1,1,0,3,0,1,1,1
7,89.45,1,0,2,1,1,-1,0,2,2
7,29.99,0,1,1,1,1,1,0,2,2
9,29.99,1,0,2,0,1,-1,0,2,2
6,311.95,1,0,1,0,1,0,1,1,1
1,183.5,0,1,2,0,1,1,0,2,2
8,116.96,0,1,1,0,1,-1,0,2,2
6,85.48,1,0,1,1,1,-1,0,2,2
8,499.69,0,1,1,0,1,-1,1,3,3
1,559.84,0,1,2,1,3,1,0,2,2
5,298.67,1,1,3,1,2,1,0,2,2
1,76.63,0,1,2,1,1,1,0,2,2
3,76.26,1,0,1,1,2,0,0,0,0
3,139.6,1,0,3,1,1,1,0,2,2
8,97.04,0,1,2,0,1,-1,0,2,2
2,455.86,0,1,1,0,1,1,1,3,3
10,269.72,1,0,2,0,1,-1,0,2,2
1,1747.62,0,1,1,1,3,-1,1,3,3
6,35.08,1,0,2,0,1,1,0,2,2
10,88.38,0,1,1,1,1,-1,1,3,3
7,63.07,0,1,2,1,2,-1,0,2,2
12,75.23,1,0,2,1,2,-1,1,3,3
2,30.12,0,1,1,0,1,-1,1,3,3
8,520.98,1,0,2,1,1,0,0,0,0
9,234.04,0,1,1,0,3,0,0,0,0
3,156.23,1,0,1,0,1,0,0,0,0
6,51.74,1,0,2,1,1,0,0,0,0
2,181.85,0,1,2,1,2,0,0,0,0
1,30.54,1,0,2,0,2,0,0,0,0
2,732.17,0,1,1,1,2,0,0,0,0
10,79.56,0,1,2,1,2,-1,0,2,2
5,67.64,0,1,2,1,2,-1,0,2,2
3,232.11,1,0,2,1,3,1,0,2,2
7,76.71,1,0,1,1,1,0,0,0,0
9,823.08,1,0,1,1,2,0,0,0,0
3,154.7,0,1,2,0,2,1,0,2,2
1,98.32,1,0,1,0,1,-1,1,3,3
7,29.99,1,0,1,1,2,-1,0,2,2
3,766.09,1,1,3,1,2,-1,1,3,3
1,299.95,0,1,3,0,3,1,0,2,2
12,32.51,0,1,3,0,2,0,0,0,0
1,152.04,0,1,1,1,1,-1,0,2,2
9,29.99,0,1,2,1,2,-1,0,2,2
3,29.99,1,0,1,1,1,1,0,2,2
2,289.97,1,0,1,1,2,1,0,2,2
3,29.99,0,1,1,0,1,0,1,1,1
2,128.16,1,0,2,0,2,-1,0,2,2
7,403.01,0,1,2,0,3,0,0,0,0
4,192.51,0,1,1,0,2,1,0,2,2
9,166.6,0,1,2,0,2,0,1,1,1
10,277.97,0,1,2,0,2,-1,1,3,3
4,131.87,0,1,1,0,1,0,0,0,0
1,58.37,0,1,3,1,1,0,0,0,0
9,31.69,0,1,1,0,1,1,1,3,3
7,44.17,1,0,2,1,1,-1,1,3,3
9,345.49,1,1,1,0,2,-1,1,3,3
8,94.41,0,1,3,0,2,0,0,0,0
4,29.99,0,1,3,1,2,1,0,2,2
2,77.85,1,0,1,0,2,0,0,0,0
5,216.03,1,1,2,0,3,-1,0,2,2
10,97.74,0,1,3,1,1,-1,0,2,2
6,392.43,0,1,2,0,1,-1,0,2,2
3,199.93,1,0,1,1,2,1,0,2,2
9,73.92,0,1,1,1,1,-1,0,2,2
2,405.45,1,0,2,1,3,1,0,2,2
10,129.78,0,1,1,0,1,0,0,0,0
12,111.33,0,1,1,1,1,1,1,3,3
10,40.18,0,1,2,1,2,1,0,2,2
2,29.99,0,1,1,0,1,1,0,2,2
12,29.99,0,1,1,1,1,1,0,2,2
8,94.87,1,0,2,1,2,0,0,0,0
4,102.59,0,1,1,1,1,0,0,0,0
8,116.31,1,0,2,0,2,1,0,2,2
10,562.92,1,0,3,1,2,0,0,0,0
9,57.49,0,1,3,1,1,-1,1,3,3
2,599.25,0,1,2,1,2,0,0,0,0
8,343.79,1,0,2,0,1,0,1,1,1
10,29.99,1,0,1,0,1,-1,0,2,2
2,719.97,1,1,2,1,2,1,0,2,2
2,232.63,1,0,2,0,1,-1,0,2,2
6,92.06,0,1,1,1,1,0,0,0,0
3,161.48,1,0,2,0,2,1,0,2,2
2,30.13,0,1,1,0,1,0,0,0,0
5,569.2,1,1,2,1,3,1,0,2,2
3,182.42,1,0,1,1,2,1,0,2,2
3,52.55,0,1,2,1,2,1,0,2,2
2,29.99,0,1,2,0,1,0,1,1,1
9,108.59,1,0,3,1,1,-1,0,2,2
5,243.51,0,1,2,1,2,-1,0,2,2
1,179.63,1,0,1,0,2,-1,1,3,3
3,304.75,1,0,1,0,2,0,0,0,0
3,128.69,1,0,3,0,2,1,0,2,2
2,175.19,1,0,2,1,2,1,1,3,3
12,143.56,1,0,1,1,2,1,0,2,2
9,29.99,0,1,2,0,2,1,0,2,2
1,103.88,0,1,2,1,1,-1,0,2,2
4,680.39,1,0,1,1,3,0,1,1,1
9,302.41,1,1,1,1,1,-1,0,2,2
11,72.42,1,0,1,1,1,-1,0,2,2
4,29.99,0,1,1,1,2,1,1,3,3
2,108.36,0,1,3,1,2,1,0,2,2
11,130.55,0,1,1,0,2,0,0,0,0
1,676.0,0,1,2,1,1,1,0,2,2
9,273.69,1,1,2,1,2,1,1,3,3
6,357.91,1,0,2,0,2,-1,1,3,3
11,100.84,1,0,1,1,2,0,0,0,0
9,92.31,1,0,1,1,2,-1,1,3,3
4,55.63,1,0,3,0,1,1,1,3,3
5,790.21,1,0,1,1,2,1,0,2,2
8,368.0,1,1,2,1,2,-1,0,2,2
2,214.76,1,1,3,1,3,-1,0,2,2
6,77.82,1,0,1,0,2,1,0,2,2
12,37.43,0,1,2,1,2,1,1,3,3
10,73.9,0,1,2,1,2,1,0,2,2
10,29.99,0,1,2,1,2,1,0,2,2
7,163.06,1,0,1,0,2,0,1,1,1
1,407.35,1,0,2,0,2,-1,0,2,2
10,81.39,0,1,2,1,2,1,0,2,2
2,29.99,0,1,2,1,2,-1,0,2,2
9,36.8,1,0,1,1,2,1,0,2,2
9,29.99,1,0,2,1,1,1,0,2,2
9,118.96,0,1,3,1,2,0,0,0,0
2,108.18,0,1,1,1,2,-1,0,2,2
11,312.22,1,0,2,0,1,-1,1,3,3
3,159.04,1,0,1,1,1,0,0,0,0
7,183.88,1,0,1,1,1,-1,0,2,2
11,132.86,0,1,1,0,2,0,0,0,0
4,233.74,1,0,2,0,1,-1,0,2,2
10,396.87,1,0,2,0,2,-1,0,2,2
7,66.06,1,0,2,1,1,0,0,0,0
2,449.1,1,0,1,0,3,0,0,0,0
1,806.74,0,1,2,1,2,1,0,2,2
2,70.78,1,0,2,1,1,0,0,0,0
2,823.44,1,0,1,1,1,-1,0,2,2
2,221.59,1,0,1,0,1,-1,0,2,2
3,799.28,1,1,2,1,3,-1,1,3,3
10,162.54,1,0,3,1,1,-1,0,2,2
7,94.9,0,1,1,0,2,-1,0,2,2
2,403.21,1,0,1,0,3,-1,1,3,3
4,312.9,1,1,1,0,1,0,0,0,0
12,646.8,0,1,1,1,1,1,0,2,2
11,51.7,1,0,1,0,1,-1,1,3,3
10,29.99,1,0,3,1,1,-1,0,2,2
4,74.77,0,1,1,1,2,-1,0,2,2
3,227.34,0,1,2,1,1,1,0,2,2
12,79.63,0,1,2,1,2,-1,0,2,2
1,210.57,1,0,2,1,2,0,0,0,0
3,158.94,1,0,2,1,2,1,0,2,2
9,481.44,0,1,3,0,1,0,0,0,0
6,527.27,0,1,1,1,3,0,0,0,0
9,35.84,0,1,2,0,2,1,0,2,2
9,184.99,0,1,3,0,1,-1,1,3,3
5,307.7,1,1,3,0,2,-1,1,3,3
2,280.85,1,1,1,1,1,1,0,2,2
9,138.4,0,1,1,1,1,0,0,0,0
4,29.99,0,1,2,1,2,0,0,0,0
6,416.77,1,0,2,0,1,1,1,3,3
10,71.37,1,0,2,1,2,0,0,0,0
5,424.0,1,1,2,0,1,-1,1,3,3
5,41.19,1,0,2,0,2,-1,0,2,2
4,252.51,1,1,3,0,1,1,0,2,2
9,155.32,1,0,2,1,1,-1,0,2,2
2,225.33,1,0,1,1,2,-1,0,2,2
12,34.15,0,1,1,1,2,-1,0,2,2
10,139.31,0,1,1,1,1,-1,0,2,2
8,192.02,1,0,3,0,1,-1,0,2,2
7,255.44,1,1,1,0,1,0,0,0,0
5,93.36,1,0,2,0,1,1,0,2,2
10,55.37,0,1,2,1,2,-1,1,3,3
1,692.95,1,0,3,1,3,1,0,2,2
12,287.91,0,1,3,1,1,0,0,0,0
1,541.75,1,1,1,1,3,0,0,0,0
1,516.54,1,1,1,1,3,0,0,0,0
11,803.06,1,0,1,1,3,-1,0,2,2
6,331.86,1,0,1,1,1,-1,0,2,2
4,69.94,0,1,2,1,1,-1,0,2,2
10,29.99,0,1,1,1,1,-1,0,2,2
12,137.45,1,0,2,1,1,-1,0,2,2
2,65.18,0,1,1,1,1,1,0,2,2
1,811.12,1,0,3,1,3,0,1,1,1
12,119.23,0,1,3,0,1,-1,0,2,2
10,238.78,1,1,2,1,2,1,0,2,2
1,103.41,0,1,3,0,2,1,0,2,2
10,517.88,1,1,1,1,3,1,1,3,3
12,50.62,0,1,1,0,2,-1,1,3,3
2,71.42,0,1,2,1,2,-1,0,2,2
4,43.99,0,1,1,0,2,1,0,2,2
8,88.5,0,1,1,0,2,1,0,2,2
5,446.19,0,1,2,1,2,0,0,0,0
9,37.44,1,0,2,0,1,-1,1,3,3
4,29.99,0,1,1,0,2,1,0,2,2
3,303.67,1,0,1,0,2,1,0,2,2
6,445.4,1,0,3,0,3,0,0,0,0
2,211.91,0,1,2,0,2,-1,0,2,2
8,79.35,1,0,2,1,2,-1,0,2,2
2,78.08,1,0,3,1,2,1,0,2,2
12,68.65,1,0,2,1,2,-1,0,2,2
9,399.62,1,0,1,0,2,0,0,0,0
7,414.22,0,1,1,0,1,-1,0,2,2
10,108.03,0,1,3,0,2,-1,0,2,2
6,387.44,1,0,1,0,2,0,0,0,0
1,101.22,1,0,2,1,1,0,0,0,0
2,321.61,0,1,1,0,2,-1,1,3,3
2,29.99,0,1,3,0,2,0,0,0,0
9,184.66,1,0,1,1,2,-1,0,2,2
7,29.99,1,0,1,0,2,-1,0,2,2
5,62.12,1,0,1,1,1,-1,0,2,2
1,625.65,1,1,2,1,1,0,0,0,0
1,648.38,1,1,3,1,3,1,1,3,3
11,436.41,1,1,2,0,1,1,1,3,3
8,30.15,1,0,1,1,2,-1,0,2,2
3,74.22,1,0,2,0,2,1,1,3,3
6,29.99,0,1,3,0,2,0,0,0,0
6,53.37,0,1,2,0,1,-1,1,3,3
1,1476.86,1,0,2,1,1,1,0,2,2
4,919.07,1,1,2,1,3,1,1,3,3
2,249.03,1,0,2,1,3,0,0,0,0
10,88.07,1,0,2,0,2,1,1,3,3
12,151.95,0,1,3,0,1,0,0,0,0
11,395.82,0,1,1,0,1,-1,1,3,3
3,178.11,1,0,1,1,1,0,0,0,0
1,231.94,0,1,1,0,3,1,1,3,3
1,51.85,0,1,2,1,1,0,0,0,0
3,230.84,1,1,2,1,1,1,0,2,2
8,72.24,0,1,2,1,2,-1,0,2,2
9,714.52,0,1,2,1,2,-1,0,2,2
12,45.44,0,1,2,0,2,1,0,2,2
4,166.15,1,0,2,0,2,-1,0,2,2
5,46.27,1,0,2,0,1,1,0,2,2
9,220.2,0,1,1,0,1,1,0,2,2
2,1066.23,0,1,3,1,1,-1,0,2,2
1,1019.82,1,1,3,1,2,1,0,2,2
9,121.15,1,0,2,1,1,0,0,0,0
6,606.77,1,1,3,1,3,-1,0,2,2
5,120.0,1,0,3,1,2,0,0,0,0
11,219.07,1,1,3,0,2,0,0,0,0
5,440.15,0,1,2,0,2,0,0,0,0
11,29.99,1,0,2,0,2,0,0,0,0
4,1095.76,1,0,1,1,2,-1,0,2,2
1,718.42,0,1,3,1,3,1,0,2,2
11,892.86,1,1,1,1,3,1,1,3,3
1,29.99,1,0,2,0,2,-1,0,2,2
9,143.84,1,0,1,0,2,-1,0,2,2
1,188.47,0,1,2,0,1,-1,0,2,2
2,116.93,1,0,1,0,1,-1,0,2,2
7,29.99,1,0,2,1,2,0,0,0,0
6,111.25,1,0,2,1,2,-1,0,2,2
9,52.1,1,0,1,1,2,0,0,0,0
7,55.47,0,1,1,1,1,-1,0,2,2
11,38.5,1,0,2,1,2,1,0,2,2
6,875.39,1,1,1,1,2,0,0,0,0
3,707.24,0,1,1,1,1,1,0,2,2
10,583.16,1,0,2,1,1,0,0,0,0
9,108.17,0,1,3,0,2,-1,0,2,2
5,183.02,1,0,3,1,1,-1,0,2,2
1,756.45,0,1,3,1,3,-1,0,2,2
5,84.97,1,0,1,1,1,0,1,1,1
3,50.86,0,1,2,0,2,1,0,2,2
3,131.27,0,1,1,0,1,-1,0,2,2
1,711.88,0,1,3,1,2,1,0,2,2
12,185.0,0,1,3,1,2,0,0,0,0
10,254.62,1,0,1,0,1,0,1,1,1
7,29.99,1,0,1,1,2,0,0,0,0
11,29.99,1,0,2,0,1,0,0,0,0
8,172.11,0,1,3,0,1,1,0,2,2
5,31.22,0,1,1,1,2,-1,0,2,2
9,51.89,0,1,2,1,1,-1,0,2,2
4,59.89,1,0,1,1,1,0,0,0,0
10,42.74,1,0,2,1,2,-1,0,2,2
7,968.65,1,1,1,1,1,1,0,2,2
10,684.57,1,1,2,1,3,1,0,2,2
2,360.2,0,1,1,0,3,1,1,3,3
1,188.96,0,1,1,0,2,1,0,2,2
3,45.89,0,1,3,1,1,0,0,0,0
6,57.93,1,0,2,1,2,-1,0,2,2
8,563.03,0,1,1,1,3,1,0,2,2
5,30.62,0,1,2,0,2,0,1,1,1
3,234.23,1,1,1,1,3,1,0,2,2
1,29.99,0,1,1,1,1,-1,0,2,2
3,285.42,1,1,3,0,2,0,1,1,1
4,29.99,1,0,3,1,1,1,1,3,3
2,228.32,1,1,3,0,1,1,0,2,2
