,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,treat
6785,11,318.44,0,1,1,0,2,-1,0,2,1
6786,1,119.75,0,1,1,0,1,1,0,2,1
6787,1,552.47,0,1,1,1,3,1,1,3,1
6788,1,659.26,0,1,1,1,3,1,0,2,1
6789,2,395.37,1,0,1,0,3,0,0,0,0
6790,9,108.58,1,0,1,1,1,-1,0,2,1
6791,5,261.57,1,1,1,0,1,1,0,2,1
6792,12,101.85,1,0,1,1,1,1,0,2,1
6793,3,1043.9,1,0,2,1,3,-1,0,2,1
6794,1,29.99,0,1,1,0,2,0,0,0,0
6795,1,95.58,0,1,2,0,1,-1,0,2,1
6796,6,480.6,1,0,1,1,1,1,1,3,1
6797,7,29.99,0,1,2,0,2,1,0,2,1
6798,10,29.99,0,1,3,0,1,-1,0,2,1
6799,1,474.9,0,1,2,1,3,0,0,0,0
6800,2,80.91,1,0,1,0,1,1,0,2,1
6801,5,247.84,1,1,1,0,1,0,0,0,0
6802,1,132.8,1,0,1,0,2,1,0,2,1
6803,12,385.02,1,1,1,0,3,0,0,0,0
6804,1,227.94,1,1,1,0,3,1,0,2,1
6805,5,59.9,1,0,2,0,2,0,0,0,0
6806,7,172.91,0,1,3,0,1,0,0,0,0
6807,7,324.43,0,1,2,0,3,0,0,0,0
6808,10,129.09,1,0,3,0,2,0,0,0,0
6809,12,249.48,1,0,1,0,1,-1,1,3,1
6810,7,228.59,1,0,2,1,2,1,0,2,1
6811,9,679.25,0,1,1,1,3,1,0,2,1
6812,1,214.52,0,1,3,0,2,0,1,1,0
6813,9,35.49,1,0,2,1,2,1,0,2,1
6814,10,53.0,1,0,1,1,1,1,0,2,1
6815,1,239.94,0,1,3,0,2,1,0,2,1
6816,9,152.8,0,1,1,1,2,1,1,3,1
6817,9,631.73,0,1,3,1,3,1,0,2,1
6818,10,171.68,1,0,1,1,1,-1,0,2,1
6819,3,401.23,1,0,1,1,2,0,0,0,0
6820,5,99.48,0,1,2,0,2,-1,0,2,1
6821,6,284.91,1,1,1,1,2,0,0,0,0
6822,5,482.55,1,0,1,1,1,1,0,2,1
6823,1,548.15,0,1,2,1,3,0,0,0,0
6824,1,515.67,1,1,2,1,3,0,0,0,0
6825,3,36.17,0,1,2,1,2,-1,0,2,1
6826,4,44.89,0,1,3,0,1,0,0,0,0
6827,10,35.65,1,0,1,1,1,1,0,2,1
6828,9,248.13,1,0,2,0,1,0,1,1,0
6829,10,40.72,1,0,1,1,2,1,0,2,1
6830,1,133.8,1,0,2,0,1,-1,0,2,1
6831,9,29.99,1,0,1,0,1,1,1,3,1
6832,11,215.38,1,0,3,0,2,0,0,0,0
6833,9,154.81,1,0,1,0,2,0,0,0,0
6834,5,225.53,0,1,1,0,1,-1,0,2,1
6835,9,420.86,1,0,2,0,2,-1,0,2,1
6836,2,68.44,1,0,1,1,1,1,0,2,1
6837,9,160.18,1,0,1,0,1,1,0,2,1
6838,5,168.17,1,0,1,1,1,1,0,2,1
6839,5,29.99,0,1,2,0,1,-1,0,2,1
6840,12,139.23,0,1,2,0,2,0,0,0,0
6841,3,29.99,0,1,2,0,1,1,0,2,1
6842,2,300.65,1,0,1,0,3,1,1,3,1
6843,2,200.29,0,1,2,0,2,-1,0,2,1
6844,4,642.93,0,1,1,1,2,-1,0,2,1
6845,3,165.79,1,0,3,1,1,-1,1,3,1
6846,2,568.09,1,0,2,1,1,-1,0,2,1
6847,4,233.03,1,0,2,1,1,-1,0,2,1
6848,10,217.73,0,1,1,0,3,0,0,0,0
6849,10,248.83,1,0,1,1,1,0,0,0,0
6850,2,192.95,0,1,3,0,2,0,0,0,0
6851,11,37.15,0,1,1,0,1,-1,0,2,1
6852,9,29.99,0,1,3,0,2,-1,0,2,1
6853,3,80.94,0,1,2,1,2,1,0,2,1
6854,4,62.89,1,0,1,1,1,0,0,0,0
6855,5,91.82,0,1,1,0,1,0,0,0,0
6856,3,80.65,0,1,1,1,2,0,1,1,0
6857,8,372.3,1,0,2,0,1,0,0,0,0
6858,1,429.5,0,1,1,0,2,0,0,0,0
6859,11,166.92,0,1,1,1,2,0,0,0,0
6860,3,839.56,1,1,1,1,2,-1,0,2,1
6861,10,242.45,1,0,1,0,2,1,0,2,1
6862,5,684.02,1,0,1,1,1,0,0,0,0
6863,6,29.99,0,1,1,0,1,1,0,2,1
6864,6,198.94,1,0,1,1,1,0,0,0,0
6865,10,125.44,1,0,2,1,2,1,0,2,1
6866,2,111.15,0,1,1,1,1,0,0,0,0
6867,1,349.96,0,1,1,0,2,1,0,2,1
6868,9,994.74,1,0,3,1,2,-1,0,2,1
6869,5,221.87,1,1,1,0,2,1,0,2,1
6870,10,70.86,1,0,3,0,2,1,0,2,1
6871,4,822.63,1,1,2,1,3,0,0,0,0
6872,8,303.24,1,0,1,0,1,0,0,0,0
6873,6,1460.57,0,1,2,1,3,-1,0,2,1
6874,9,168.78,0,1,1,1,1,1,0,2,1
6875,12,33.74,1,0,2,1,1,0,0,0,0
6876,10,381.75,1,0,2,0,2,0,0,0,0
6877,1,631.88,1,1,1,1,1,0,0,0,0
6878,1,1146.87,1,1,1,1,1,0,0,0,0
6879,12,97.87,0,1,3,1,2,1,0,2,1
6880,2,494.87,1,1,1,0,1,1,0,2,1
6881,2,494.37,1,1,1,0,2,1,0,2,1
6882,11,337.43,0,1,2,0,3,0,0,0,0
6883,10,702.46,1,0,1,1,3,-1,0,2,1
6884,1,784.35,0,1,2,1,3,-1,0,2,1
6885,2,86.89,0,1,2,0,1,-1,0,2,1
6886,3,381.11,1,0,2,0,3,1,0,2,1
6887,1,774.65,0,1,2,1,3,0,0,0,0
6888,3,177.63,1,0,1,1,1,0,0,0,0
6889,2,54.18,0,1,3,0,2,0,0,0,0
6890,1,29.99,0,1,2,0,1,0,0,0,0
6891,3,209.84,0,1,2,1,1,1,1,3,1
6892,10,363.05,0,1,1,0,1,-1,1,3,1
6893,7,156.75,1,0,2,0,1,1,0,2,1
6894,9,29.99,0,1,1,1,1,0,0,0,0
6895,3,29.99,1,0,1,0,2,1,0,2,1
6896,5,706.49,0,1,2,1,3,0,0,0,0
6897,5,173.98,1,0,2,1,1,-1,0,2,1
6898,3,336.61,0,1,3,0,3,1,0,2,1
6899,11,37.83,0,1,2,1,2,-1,0,2,1
6900,3,807.87,0,1,2,1,3,1,1,3,1
6901,1,29.99,0,1,2,1,1,1,1,3,1
6902,12,30.51,0,1,1,1,2,0,0,0,0
6903,6,221.54,0,1,1,0,3,1,0,2,1
6904,4,176.52,1,0,2,0,2,-1,0,2,1
6905,5,29.99,1,0,2,0,1,-1,0,2,1
6906,3,29.99,1,0,3,0,2,1,0,2,1
6907,10,92.98,1,0,1,0,1,0,0,0,0
6908,2,129.79,0,1,2,1,1,-1,0,2,1
6909,3,406.96,1,0,1,0,1,1,0,2,1
6910,5,644.06,1,1,3,1,2,0,0,0,0
6911,4,55.36,0,1,1,1,1,1,1,3,1
6912,1,261.01,1,1,2,0,2,0,0,0,0
6913,3,80.03,0,1,1,0,2,0,0,0,0
6914,3,29.99,0,1,1,1,1,0,0,0,0
6915,11,107.07,1,0,1,1,1,1,0,2,1
6916,9,327.11,1,0,1,0,1,-1,0,2,1
6917,2,125.67,1,0,1,0,1,1,0,2,1
6918,1,29.99,0,1,1,0,1,0,0,0,0
6919,7,226.89,1,0,3,1,1,-1,0,2,1
6920,5,83.67,1,0,1,0,1,1,0,2,1
6921,2,50.55,0,1,2,0,2,1,0,2,1
6922,2,376.65,0,1,2,0,2,-1,0,2,1
6923,3,201.32,1,0,2,1,1,1,0,2,1
6924,2,500.54,0,1,3,1,1,-1,0,2,1
6925,1,248.99,1,0,1,0,1,-1,0,2,1
6926,2,29.99,0,1,1,1,1,0,0,0,0
6927,8,29.99,1,0,1,0,1,-1,1,3,1
6928,1,186.83,1,0,3,0,1,0,1,1,0
6929,1,591.07,1,0,2,1,1,1,0,2,1
6930,3,29.99,1,0,3,1,1,0,1,1,0
6931,1,75.85,0,1,3,0,1,-1,1,3,1
6932,12,38.83,1,0,1,0,2,-1,1,3,1
6933,1,720.22,0,1,2,1,1,-1,1,3,1
6934,7,571.72,1,0,1,1,2,-1,0,2,1
6935,2,182.32,1,0,1,1,1,-1,1,3,1
6936,9,352.65,1,0,1,0,1,0,1,1,0
6937,1,580.44,1,0,3,1,1,-1,0,2,1
6938,10,29.99,1,0,2,0,1,-1,0,2,1
6939,5,70.51,0,1,1,0,2,1,0,2,1
6940,3,202.22,1,1,2,0,3,1,0,2,1
6941,6,39.44,0,1,1,0,2,1,0,2,1
6942,2,1541.85,1,0,2,1,3,0,0,0,0
6943,2,231.15,1,0,2,0,2,0,0,0,0
6944,11,81.04,1,0,3,0,2,0,0,0,0
6945,3,243.38,1,1,2,0,3,0,0,0,0
6946,2,230.87,0,1,2,1,1,1,0,2,1
6947,7,49.11,1,0,1,0,1,1,0,2,1
6948,9,113.75,0,1,1,1,2,-1,0,2,1
6949,1,49.42,0,1,3,1,2,0,0,0,0
6950,3,317.35,1,0,1,0,2,1,0,2,1
6951,9,221.48,1,0,2,0,2,0,0,0,0
6952,3,123.59,1,0,1,0,1,0,0,0,0
6953,8,29.99,0,1,1,0,1,1,1,3,1
6954,10,425.46,1,1,2,1,3,1,1,3,1
6955,6,99.3,0,1,2,1,1,1,0,2,1
6956,6,480.67,1,1,3,0,2,1,1,3,1
6957,2,66.73,0,1,2,1,2,1,0,2,1
6958,2,700.61,1,1,2,1,2,-1,0,2,1
6959,6,29.99,0,1,2,0,2,0,1,1,0
6960,8,123.77,0,1,3,1,2,0,0,0,0
6961,4,282.51,0,1,1,1,2,-1,0,2,1
6962,7,203.68,1,0,2,0,1,0,1,1,0
6963,9,281.15,1,0,3,0,1,1,0,2,1
6964,2,407.36,1,0,1,0,1,-1,1,3,1
6965,10,92.83,1,0,2,1,1,1,0,2,1
6966,2,507.8,1,0,2,1,3,0,1,1,0
6967,6,29.99,0,1,1,0,2,1,1,3,1
6968,5,801.43,0,1,2,1,3,1,0,2,1
6969,1,780.12,0,1,2,1,1,1,0,2,1
6970,4,29.99,0,1,1,1,2,0,0,0,0
6971,10,236.41,0,1,1,1,2,0,0,0,0
6972,1,140.94,1,0,1,1,1,0,0,0,0
6973,1,89.7,0,1,2,1,1,-1,0,2,1
6974,2,564.65,1,1,1,1,1,1,0,2,1
6975,3,281.26,1,0,1,1,3,-1,0,2,1
6976,8,29.99,0,1,1,1,2,1,0,2,1
6977,1,76.21,1,0,2,0,1,-1,0,2,1
6978,2,126.43,1,0,1,1,2,-1,0,2,1
6979,1,29.99,0,1,2,0,1,-1,0,2,1
6980,2,922.46,1,0,2,1,2,0,0,0,0
6981,3,199.93,1,0,1,1,2,1,0,2,1
6982,2,746.6,0,1,2,1,3,1,0,2,1
6983,10,152.28,0,1,1,1,1,0,0,0,0
6984,2,406.96,1,0,1,1,1,1,0,2,1
6985,2,521.83,0,1,1,1,3,0,0,0,0
6986,10,299.65,1,0,1,0,1,-1,0,2,1
6987,4,29.99,1,0,1,1,2,0,0,0,0
6988,1,82.61,1,0,2,0,1,0,0,0,0
6989,10,177.79,1,0,3,0,2,0,0,0,0
6990,1,549.72,1,0,1,1,3,-1,0,2,1
6991,4,1202.11,0,1,2,1,2,-1,0,2,1
6992,2,288.46,0,1,1,1,1,1,0,2,1
6993,7,223.62,1,0,3,0,1,1,0,2,1
6994,10,84.35,0,1,3,0,1,0,0,0,0
6995,10,85.14,1,0,2,1,2,1,1,3,1
6996,4,29.99,0,1,1,0,2,-1,0,2,1
6997,7,578.79,0,1,3,1,2,-1,1,3,1
6998,4,242.25,0,1,1,1,1,0,0,0,0
6999,2,172.5,1,0,2,0,1,-1,1,3,1
7000,5,84.17,1,0,3,0,1,1,0,2,1
7001,10,336.66,1,0,1,1,2,0,0,0,0
7002,3,654.32,1,1,2,1,2,0,0,0,0
7003,5,207.04,0,1,1,0,3,-1,0,2,1
7004,1,767.24,1,1,2,1,3,-1,0,2,1
7005,8,352.39,1,0,2,0,3,-1,1,3,1
7006,2,139.54,0,1,2,1,1,-1,0,2,1
7007,4,41.4,1,0,2,0,2,1,0,2,1
7008,3,50.85,1,0,3,0,1,0,1,1,0
7009,1,194.34,1,0,2,1,2,-1,0,2,1
7010,10,275.03,0,1,1,1,1,1,0,2,1
7011,12,153.92,0,1,1,1,2,1,0,2,1
7012,2,142.52,0,1,1,1,2,1,0,2,1
7013,10,198.72,0,1,1,1,1,0,0,0,0
7014,2,150.83,1,0,2,0,1,-1,0,2,1
7015,10,43.31,0,1,1,0,2,-1,0,2,1
7016,2,31.18,0,1,1,1,1,-1,0,2,1
7017,10,183.73,1,0,2,0,1,0,0,0,0
7018,6,665.95,0,1,1,1,3,-1,0,2,1
7019,1,830.9,1,0,1,1,2,1,0,2,1
7020,10,177.13,0,1,3,0,1,1,0,2,1
7021,2,142.47,1,0,2,0,1,1,0,2,1
7022,12,135.34,0,1,2,0,2,0,0,0,0
7023,2,142.34,0,1,2,0,1,-1,0,2,1
7024,1,449.77,1,0,1,0,2,-1,0,2,1
7025,6,99.24,0,1,3,0,2,-1,0,2,1
7026,9,144.58,0,1,3,0,1,1,0,2,1
7027,7,130.12,0,1,2,1,2,-1,0,2,1
7028,2,44.66,0,1,2,1,1,0,0,0,0
7029,2,254.19,1,0,2,1,3,0,0,0,0
7030,2,616.26,0,1,3,1,2,-1,0,2,1
7031,4,443.72,0,1,2,0,3,-1,0,2,1
7032,1,1113.34,1,0,1,1,2,1,0,2,1
7033,11,46.71,1,0,3,1,1,1,0,2,1
7034,9,78.3,1,0,2,0,2,-1,1,3,1
7035,2,393.69,1,0,2,1,2,1,0,2,1
7036,10,269.92,1,1,1,0,1,1,0,2,1
7037,11,260.11,1,1,1,1,3,1,0,2,1
7038,4,29.99,0,1,2,0,2,0,1,1,0
7039,2,719.97,1,1,2,1,2,1,0,2,1
7040,7,29.99,0,1,3,1,2,1,0,2,1
7041,8,204.85,1,0,2,0,1,1,1,3,1
7042,7,257.62,1,0,2,0,2,0,0,0,0
7043,10,117.94,1,0,2,1,1,-1,0,2,1
7044,2,360.82,1,0,2,1,1,1,0,2,1
7045,11,748.25,1,1,1,1,1,1,0,2,1
7046,6,115.49,1,0,1,1,1,1,1,3,1
7047,5,83.79,0,1,2,1,1,0,0,0,0
7048,4,186.11,0,1,3,1,2,1,0,2,1
7049,6,139.82,1,0,2,1,2,1,1,3,1
7050,4,381.87,1,1,1,1,3,-1,0,2,1
7051,1,74.84,0,1,2,0,2,-1,0,2,1
7052,5,563.55,1,0,1,1,2,-1,0,2,1
7053,3,34.35,0,1,1,1,1,1,0,2,1
7054,3,693.61,1,0,2,1,2,0,0,0,0
7055,3,118.68,0,1,1,1,2,0,0,0,0
7056,11,29.99,0,1,2,1,1,1,0,2,1
7057,6,29.99,1,0,3,1,2,0,0,0,0
7058,1,818.51,1,1,1,1,3,0,0,0,0
7059,5,157.27,0,1,1,1,2,-1,0,2,1
7060,2,607.57,0,1,1,1,1,-1,0,2,1
7061,12,29.99,0,1,3,1,2,-1,0,2,1
7062,10,61.47,1,0,2,1,1,0,0,0,0
7063,3,425.0,1,0,2,0,3,-1,0,2,1
7064,10,131.14,1,0,2,1,2,1,0,2,1
7065,9,34.19,0,1,2,1,1,1,0,2,1
7066,10,238.33,0,1,1,1,2,0,0,0,0
7067,6,56.5,1,0,1,1,2,1,0,2,1
7068,5,347.22,1,0,2,1,1,-1,0,2,1
7069,10,30.33,1,0,1,0,2,0,0,0,0
7070,2,33.14,1,0,2,0,1,-1,0,2,1
7071,3,92.64,0,1,1,0,2,0,0,0,0
7072,8,29.99,0,1,1,0,1,0,0,0,0
7073,7,268.01,1,0,2,0,1,0,0,0,0
7074,1,326.19,0,1,1,0,1,0,1,1,0
7075,1,931.0,0,1,2,1,3,-1,0,2,1
7076,3,234.23,1,1,1,1,3,1,0,2,1
7077,8,145.01,0,1,2,0,1,0,0,0,0
7078,2,190.13,1,0,2,1,2,0,0,0,0
7079,2,632.28,0,1,1,1,1,-1,0,2,1
7080,2,846.64,1,0,2,1,1,1,1,3,1
7081,10,118.43,0,1,2,1,2,1,0,2,1
7082,4,29.99,0,1,2,1,1,0,0,0,0
7083,11,78.86,0,1,3,1,2,0,0,0,0
7084,9,29.99,1,0,1,0,2,0,0,0,0
7085,4,504.5,1,1,2,1,2,0,0,0,0
7086,6,281.27,1,1,3,1,1,0,0,0,0
7087,1,115.56,1,0,2,1,2,-1,0,2,1
7088,1,186.1,1,0,2,1,1,-1,0,2,1
7089,10,174.5,0,1,2,0,2,0,0,0,0
7090,11,152.6,0,1,3,1,1,1,1,3,1
7091,4,75.55,1,0,2,1,2,1,0,2,1
7092,4,89.56,0,1,3,0,1,0,1,1,0
7093,3,283.43,0,1,2,1,2,0,0,0,0
7094,1,348.8,1,1,1,0,3,1,0,2,1
7095,12,451.36,0,1,3,1,1,1,0,2,1
7096,8,519.29,0,1,2,1,3,1,0,2,1
7097,8,51.32,0,1,3,1,1,1,0,2,1
7098,11,29.99,0,1,2,0,2,0,0,0,0
7099,5,206.01,1,0,1,1,1,1,0,2,1
7100,1,1011.42,1,1,1,1,3,0,1,1,0
7101,2,29.99,1,0,1,0,1,-1,0,2,1
7102,3,64.85,1,0,2,1,2,0,0,0,0
7103,8,499.39,0,1,2,1,1,1,0,2,1
7104,8,32.47,1,0,1,0,2,0,0,0,0
7105,1,120.84,1,0,1,0,1,1,0,2,1
7106,3,29.99,1,0,1,1,1,1,0,2,1
7107,10,235.18,0,1,3,0,2,1,0,2,1
7108,9,364.93,0,1,1,0,1,-1,0,2,1
7109,2,209.69,0,1,1,0,1,-1,1,3,1
7110,2,204.36,1,0,1,1,2,0,0,0,0
7111,7,29.99,0,1,2,1,2,1,0,2,1
7112,3,136.93,1,0,1,1,2,-1,0,2,1
7113,3,157.87,1,0,1,0,1,0,0,0,0
7114,11,294.65,0,1,2,1,3,1,0,2,1
7115,10,341.09,1,1,1,1,2,-1,0,2,1
7116,12,56.57,0,1,3,1,1,-1,0,2,1
7117,1,581.75,1,0,1,1,2,1,0,2,1
7118,10,303.87,1,1,1,0,2,1,0,2,1
7119,1,262.23,1,0,2,0,3,0,0,0,0
7120,6,388.6,1,0,2,0,1,0,1,1,0
7121,3,775.99,1,1,2,1,2,-1,0,2,1
7122,2,53.31,1,0,1,0,2,0,0,0,0
7123,7,91.96,0,1,1,1,2,1,0,2,1
7124,6,535.21,1,0,2,1,2,0,0,0,0
7125,12,274.2,0,1,1,0,1,1,0,2,1
7126,8,116.96,0,1,1,0,1,-1,0,2,1
7127,11,227.8,1,0,3,1,1,-1,0,2,1
7128,1,136.98,1,0,3,1,2,0,0,0,0
7129,1,301.15,1,1,2,0,2,-1,1,3,1
7130,6,31.27,0,1,2,1,2,0,0,0,0
7131,7,130.49,1,0,1,1,1,-1,0,2,1
7132,2,29.99,0,1,2,1,2,0,0,0,0
7133,3,151.73,1,0,1,0,1,1,0,2,1
7134,10,81.01,0,1,2,1,1,0,0,0,0
7135,4,39.0,0,1,3,1,1,0,0,0,0
7136,11,165.0,0,1,1,0,1,-1,0,2,1
7137,12,134.63,0,1,2,1,1,1,0,2,1
7138,10,229.43,1,1,2,0,3,-1,0,2,1
7139,9,112.41,0,1,2,1,2,1,0,2,1
7140,3,110.48,0,1,2,1,2,0,0,0,0
7141,11,31.33,0,1,3,1,2,-1,1,3,1
7142,8,146.28,1,0,2,0,2,1,1,3,1
7143,9,118.38,1,0,1,0,2,1,0,2,1
7144,2,730.75,1,1,2,1,1,-1,1,3,1
7145,2,653.69,1,1,2,1,3,-1,0,2,1
7146,3,350.75,1,1,3,0,1,0,1,1,0
7147,1,571.86,1,0,2,1,2,0,0,0,0
7148,2,29.99,0,1,1,0,1,-1,1,3,1
7149,9,168.52,1,0,1,0,2,1,0,2,1
7150,4,89.03,1,0,3,1,1,-1,0,2,1
7151,7,412.76,1,0,1,0,2,1,0,2,1
7152,3,76.33,0,1,2,1,1,0,0,0,0
7153,1,111.81,0,1,1,1,1,0,0,0,0
7154,3,59.16,1,0,2,0,2,1,0,2,1
7155,7,29.99,0,1,2,1,2,-1,0,2,1
7156,1,373.74,0,1,1,1,2,0,0,0,0
7157,10,199.01,1,0,1,0,2,0,0,0,0
7158,10,47.41,0,1,1,1,1,-1,0,2,1
7159,12,374.92,1,1,1,0,3,1,1,3,1
7160,1,239.97,1,0,1,0,3,0,0,0,0
7161,7,115.01,0,1,1,1,2,0,0,0,0
7162,6,609.45,1,0,1,1,1,-1,0,2,1
7163,11,201.64,0,1,1,1,2,1,0,2,1
7164,7,288.4,0,1,1,0,1,-1,1,3,1
7165,10,98.53,0,1,2,1,2,0,0,0,0
7166,4,391.95,1,0,1,0,1,1,1,3,1
7167,4,265.78,1,1,1,0,3,-1,0,2,1
7168,11,76.11,1,0,1,1,2,0,0,0,0
7169,8,81.98,0,1,1,0,1,1,0,2,1
7170,9,104.31,1,0,2,0,1,0,0,0,0
7171,1,69.44,1,0,1,0,2,-1,1,3,1
7172,2,237.11,1,0,2,0,3,0,0,0,0
7173,3,281.54,0,1,1,0,2,-1,0,2,1
7174,9,615.19,1,0,1,1,1,1,0,2,1
7175,9,29.99,1,0,1,0,1,0,0,0,0
7176,6,143.39,1,0,1,1,2,0,0,0,0
7177,4,633.09,1,0,2,1,2,1,0,2,1
7178,3,32.28,1,0,2,1,1,-1,0,2,1
7179,1,201.17,0,1,2,0,2,0,0,0,0
7180,8,29.99,0,1,2,1,1,1,0,2,1
7181,4,136.84,1,0,2,1,1,1,0,2,1
7182,1,1085.12,1,1,1,1,2,-1,0,2,1
7183,4,840.16,0,1,1,1,2,1,0,2,1
7184,2,132.0,1,0,2,0,2,1,0,2,1
7185,8,97.71,0,1,2,0,1,1,0,2,1
7186,6,38.54,0,1,1,0,1,1,0,2,1
7187,9,29.99,0,1,1,0,2,1,0,2,1
7188,7,29.99,0,1,3,1,1,-1,1,3,1
7189,12,205.27,1,1,2,1,1,1,0,2,1
7190,6,29.99,1,0,1,0,1,-1,0,2,1
7191,11,37.77,0,1,3,0,2,1,0,2,1
7192,11,57.61,1,0,1,0,1,1,0,2,1
7193,12,125.07,1,0,1,0,2,-1,0,2,1
7194,10,172.79,0,1,1,1,1,0,0,0,0
7195,2,310.63,0,1,1,0,2,-1,0,2,1
7196,10,144.44,0,1,1,1,1,1,0,2,1
7197,10,57.83,1,0,1,1,1,1,0,2,1
7198,4,101.35,1,0,3,0,1,1,0,2,1
7199,8,112.31,1,0,3,1,2,-1,0,2,1
7200,1,287.42,0,1,2,1,3,0,0,0,0
7201,6,29.99,1,0,1,1,1,-1,0,2,1
7202,1,808.23,1,1,2,1,3,0,1,1,0
7203,10,247.94,1,1,2,0,3,1,0,2,1
7204,1,29.99,0,1,3,1,1,-1,0,2,1
7205,5,29.99,0,1,2,1,1,0,0,0,0
7206,1,231.35,1,1,3,1,2,-1,0,2,1
7207,5,97.13,1,0,2,1,2,1,0,2,1
7208,2,190.63,1,0,1,1,2,1,0,2,1
7209,1,144.12,0,1,2,0,1,-1,0,2,1
7210,9,29.99,0,1,2,0,1,-1,0,2,1
7211,1,29.99,1,0,1,1,1,0,0,0,0
7212,10,124.51,0,1,2,0,1,0,0,0,0
7213,1,625.1,1,1,1,1,2,1,1,3,1
7214,2,629.33,0,1,2,1,1,-1,1,3,1
7215,3,166.72,1,0,2,0,1,-1,0,2,1
7216,3,29.99,0,1,2,0,1,1,0,2,1
7217,8,282.65,1,0,1,0,3,-1,1,3,1
7218,11,120.22,0,1,2,0,2,-1,1,3,1
7219,1,65.44,1,0,1,0,2,-1,0,2,1
7220,8,82.98,0,1,2,1,1,1,0,2,1
7221,1,442.74,0,1,1,0,2,1,1,3,1
7222,3,68.78,1,0,2,1,2,-1,0,2,1
7223,10,148.18,1,0,3,0,1,-1,0,2,1
7224,8,191.27,0,1,1,0,2,-1,1,3,1
7225,5,215.24,1,1,1,1,3,-1,0,2,1
7226,3,31.38,1,0,2,0,2,0,1,1,0
7227,6,177.3,1,0,3,0,1,-1,0,2,1
7228,10,35.71,1,0,2,1,1,1,0,2,1
7229,1,29.99,0,1,1,0,2,0,0,0,0
7230,6,29.99,1,0,1,0,1,0,0,0,0
7231,10,52.14,0,1,1,1,1,-1,0,2,1
7232,4,384.35,0,1,1,0,2,0,0,0,0
7233,2,45.34,1,0,2,0,1,1,1,3,1
7234,1,294.86,0,1,1,1,1,1,0,2,1
7235,3,421.44,1,1,3,0,2,-1,1,3,1
7236,12,89.94,0,1,1,1,2,0,0,0,0
7237,10,82.14,1,0,1,1,2,1,0,2,1
7238,10,29.99,0,1,1,0,2,0,0,0,0
7239,1,521.26,0,1,2,1,2,0,0,0,0
7240,6,500.67,0,1,2,1,3,0,0,0,0
7241,2,29.99,1,0,1,0,2,0,0,0,0
7242,1,195.5,1,0,2,1,2,-1,0,2,1
7243,9,95.39,1,0,2,1,1,0,0,0,0
7244,9,35.31,1,0,1,1,2,-1,0,2,1
7245,9,84.13,1,0,2,1,2,1,0,2,1
7246,4,180.81,1,0,2,0,1,1,0,2,1
7247,4,29.99,1,0,3,0,1,0,0,0,0
7248,3,286.75,1,1,3,0,2,1,0,2,1
7249,5,710.31,1,0,2,1,2,1,1,3,1
7250,4,161.48,1,0,3,0,1,-1,0,2,1
7251,6,135.12,1,0,2,1,1,-1,0,2,1
7252,7,587.85,0,1,2,1,1,0,0,0,0
7253,12,29.99,1,0,3,1,2,1,0,2,1
7254,7,133.45,1,0,1,0,1,0,1,1,0
7255,5,49.54,1,0,1,1,1,1,1,3,1
7256,8,45.39,1,0,1,0,1,0,0,0,0
7257,6,126.57,1,0,1,0,1,0,0,0,0
7258,9,93.59,0,1,1,1,2,-1,0,2,1
7259,7,506.05,1,0,3,1,1,0,0,0,0
7260,11,29.99,1,0,3,1,1,1,0,2,1
7261,5,245.53,0,1,1,0,2,0,0,0,0
7262,4,29.99,0,1,3,0,1,-1,1,3,1
7263,10,53.58,1,0,2,0,2,-1,1,3,1
7264,3,339.99,0,1,1,0,2,1,0,2,1
7265,11,29.99,0,1,1,1,2,1,0,2,1
7266,6,29.99,1,0,1,1,1,-1,0,2,1
7267,2,75.62,1,0,2,1,1,1,0,2,1
7268,10,29.99,1,0,3,1,1,0,0,0,0
7269,3,63.58,0,1,1,0,1,1,1,3,1
7270,2,59.07,0,1,2,0,1,1,0,2,1
7271,3,251.57,0,1,1,0,1,-1,0,2,1
7272,11,29.99,1,0,2,0,1,1,0,2,1
7273,5,189.36,0,1,1,0,2,0,0,0,0
7274,1,660.1,0,1,1,1,2,0,0,0,0
7275,1,506.33,1,0,3,1,3,-1,0,2,1
7276,4,297.8,1,0,1,0,1,1,0,2,1
7277,1,463.92,1,1,1,0,2,0,0,0,0
7278,2,98.37,1,0,2,1,2,1,0,2,1
7279,5,628.07,1,1,1,1,3,0,0,0,0
7280,10,120.95,0,1,2,1,1,-1,0,2,1
7281,1,213.68,0,1,1,0,1,-1,0,2,1
7282,7,737.41,0,1,1,1,1,0,0,0,0
7283,2,345.47,1,0,2,0,3,1,0,2,1
7284,2,700.88,1,0,2,1,2,0,0,0,0
7285,1,162.07,0,1,3,1,2,1,0,2,1
7286,2,89.89,1,0,1,0,1,1,1,3,1
7287,5,143.18,1,0,1,0,2,0,0,0,0
7288,6,32.9,1,0,2,1,2,-1,0,2,1
7289,9,29.99,1,0,1,0,2,1,0,2,1
7290,9,170.98,0,1,1,0,2,0,0,0,0
7291,2,195.53,0,1,3,0,2,-1,1,3,1
7292,9,50.12,0,1,1,0,2,0,0,0,0
7293,2,220.84,1,1,2,0,2,0,0,0,0
7294,8,553.58,1,0,2,1,3,-1,0,2,1
