channel,history,is_referral,recency,used_bogo,used_discount,zip_code,treat
2,96.33,0,8,1,0,2,0
2,165.15,0,5,1,0,2,0
2,229.24,0,7,1,0,2,1
2,154.4,1,3,1,0,1,1
1,29.99,1,11,0,1,1,0
3,490.97,0,6,1,0,2,0
1,632.28,1,2,1,0,1,0
2,270.87,1,11,1,1,2,0
2,166.26,0,10,1,0,2,0
1,54.4,0,11,0,1,2,0
2,29.99,1,3,1,0,2,0
3,731.11,1,1,0,1,1,1
1,91.95,1,2,0,1,1,0
2,57.48,1,3,1,0,2,1
2,75.02,0,1,1,0,2,0
2,420.74,0,3,0,1,1,0
1,29.99,0,8,1,0,3,0
2,413.86,1,9,1,1,1,0
2,29.99,0,7,0,1,3,1
2,166.95,1,1,1,0,2,0
3,386.87,0,1,1,0,2,0
2,430.53,1,2,1,1,2,0
1,85.42,1,9,0,1,1,0
2,390.74,0,12,1,0,2,0
1,200.67,0,9,0,1,2,0
1,65.53,1,11,0,1,2,0
2,129.66,1,12,1,0,2,0
2,103.3,1,10,0,1,1,0
3,242.12,0,8,1,1,1,0
1,532.72,1,3,1,0,1,0
2,100.13,0,7,1,0,3,0
3,834.08,1,4,1,0,2,0
1,173.06,0,1,0,1,3,1
2,274.9,0,7,0,1,1,0
3,587.38,1,3,1,0,1,0
1,96.96,0,9,1,0,1,1
2,249.3,0,10,1,0,3,1
1,551.6,1,1,1,0,2,0
1,465.17,0,3,1,1,3,0
3,457.63,0,3,1,1,2,0
2,126.49,1,6,0,1,1,0
1,147.43,0,3,1,0,1,0
2,95.7,1,9,0,1,2,0
3,212.53,0,10,1,0,3,0
2,360.1,0,1,1,0,1,0
2,98.67,0,2,1,0,1,0
2,60.98,0,3,1,0,2,0
1,90.2,1,9,1,0,1,0
2,118.07,0,3,0,1,2,0
1,157.47,1,3,0,1,1,0
2,61.07,0,7,0,1,1,0
1,259.53,0,10,0,1,3,0
1,92.87,0,7,1,0,2,0
2,104.73,1,11,0,1,1,0
3,318.57,0,4,1,0,2,0
2,49.19,0,3,0,1,3,0
2,222.15,0,7,1,1,2,0
2,452.2,0,1,0,1,1,0
1,191.14,1,5,1,0,2,0
1,36.43,1,2,1,0,2,0
1,29.99,1,9,1,0,1,0
2,138.95,0,2,0,1,1,0
1,81.2,0,11,0,1,2,0
3,444.03,1,2,0,1,2,0
1,145.4,1,12,1,0,2,0
1,92.11,0,6,0,1,3,0
1,185.58,1,8,0,1,1,0
2,323.88,1,1,1,0,1,0
3,316.27,0,8,0,1,1,0
1,77.04,0,7,0,1,3,0
1,207.8,0,10,1,0,1,0
2,445.93,1,8,0,1,3,0
2,29.99,1,3,0,1,2,0
2,303.61,0,4,0,1,1,1
1,29.99,0,10,1,0,3,0
2,77.63,1,9,1,0,3,0
2,137.09,0,10,1,0,1,0
2,274.82,1,9,1,1,1,0
1,134.79,1,7,1,0,1,0
2,273.03,1,5,1,1,2,1
2,96.4,1,1,0,1,3,1
2,58.47,1,8,0,1,2,0
2,130.81,0,6,1,0,2,0
2,445.93,0,2,0,1,1,0
1,509.23,1,8,0,1,2,1
1,407.4,0,6,1,1,1,0
2,97.67,0,1,0,1,2,1
1,101.5,0,2,1,0,3,1
2,93.18,0,4,1,0,2,0
2,104.15,0,1,1,0,2,0
1,29.99,1,5,1,0,3,0
3,459.02,0,9,1,0,2,0
1,67.99,1,8,0,1,3,0
1,113.45,0,5,1,0,1,0
2,333.3,0,1,1,1,1,0
1,122.45,1,5,0,1,2,0
3,548.54,1,1,0,1,2,0
1,330.02,0,1,0,1,2,1
1,180.23,0,10,0,1,1,0
1,110.06,0,3,1,0,1,0
1,871.21,1,1,0,1,2,1
2,110.85,0,2,1,0,2,0
2,121.87,1,2,0,1,1,1
1,286.95,0,1,0,1,1,0
2,739.05,1,7,1,1,2,0
2,245.69,0,4,0,1,1,0
2,358.04,0,11,1,1,1,0
1,339.39,0,1,1,1,2,0
1,569.27,1,2,1,0,2,0
1,182.87,0,4,1,0,2,1
1,29.99,0,7,1,0,1,0
2,99.24,1,6,1,0,2,0
1,148.86,1,2,1,0,2,0
2,267.79,0,1,1,0,1,0
1,29.99,0,8,1,0,1,0
2,108.12,1,5,0,1,1,0
1,319.65,1,1,1,1,1,1
1,317.76,0,3,1,1,2,1
1,29.99,0,3,1,0,3,0
1,57.2,1,7,1,0,2,0
1,29.99,0,1,1,0,2,1
1,68.94,0,12,0,1,3,0
2,140.74,0,7,0,1,1,0
1,93.78,0,11,0,1,1,0
2,141.31,0,5,1,0,3,0
3,218.4,0,9,0,1,2,0
2,29.99,0,5,0,1,1,0
1,454.47,1,10,1,0,1,0
2,186.96,0,6,0,1,2,0
2,29.99,0,4,1,0,1,0
1,171.28,1,5,1,0,2,1
2,79.86,1,6,0,1,3,1
1,67.69,1,5,1,0,1,0
1,211.07,0,3,1,1,1,0
1,73.54,1,9,0,1,2,0
2,29.99,1,6,1,0,1,0
2,100.81,1,4,0,1,1,0
2,117.05,1,9,0,1,1,0
1,119.03,1,7,0,1,1,0
2,196.45,0,8,0,1,1,1
2,274.55,0,3,0,1,2,0
2,29.99,1,7,1,0,1,0
1,36.95,1,1,1,0,3,0
2,163.15,1,9,0,1,2,0
3,661.04,1,1,0,1,1,0
2,110.21,1,2,0,1,1,0
2,300.9,1,3,1,0,2,0
2,29.99,0,6,1,0,3,0
1,29.99,1,10,0,1,2,0
2,279.03,0,8,1,1,1,0
1,101.34,1,4,0,1,2,0
1,70.05,1,11,0,1,1,0
3,687.87,1,5,0,1,1,0
2,85.69,0,10,1,0,1,0
2,153.34,1,8,1,0,1,0
1,29.99,0,10,1,0,2,0
1,423.99,1,4,0,1,1,0
3,385.45,0,10,1,1,2,0
1,71.89,1,11,0,1,1,0
3,645.9,1,8,0,1,2,0
2,29.99,1,7,1,0,1,0
2,524.76,1,10,1,0,2,0
2,161.18,1,7,0,1,2,0
1,408.9,0,4,0,1,1,0
2,161.48,0,3,0,1,2,0
1,57.19,1,10,0,1,1,0
2,181.3,1,7,0,1,1,0
2,46.92,0,10,1,0,1,0
2,104.68,0,5,0,1,2,0
1,36.89,1,10,1,0,1,0
2,148.92,1,2,1,0,2,0
1,149.76,0,12,1,0,2,0
2,141.17,1,9,0,1,2,0
3,377.87,0,12,0,1,2,1
1,74.8,1,11,0,1,1,0
1,481.28,0,1,0,1,1,0
2,45.04,1,5,1,0,2,0
1,722.29,1,1,1,1,1,0
2,57.59,1,5,0,1,1,0
1,321.9,0,9,1,1,3,0
1,324.81,1,1,0,1,2,0
2,285.2,0,9,1,0,3,0
2,97.72,1,12,1,0,3,0
3,403.85,0,10,1,0,1,0
1,516.12,1,5,1,0,2,0
2,185.13,0,8,0,1,1,0
2,135.1,0,5,1,0,2,0
3,343.03,0,8,0,1,3,0
2,250.34,1,2,1,0,1,0
1,61.77,1,10,0,1,2,0
1,132.17,0,10,0,1,1,0
2,29.99,1,11,1,0,2,0
2,29.99,1,3,0,1,2,0
2,135.76,0,11,1,0,2,0
2,219.18,0,2,0,1,2,0
2,137.06,1,12,0,1,3,0
1,174.62,1,5,0,1,1,1
1,29.99,1,12,0,1,1,0
2,969.08,1,2,0,1,2,0
1,330.83,0,7,1,1,3,0
3,384.65,0,5,1,0,1,1
2,472.35,1,5,1,0,1,0
2,29.99,0,6,1,0,1,1
2,29.99,1,6,1,0,2,0
1,257.32,1,4,1,0,1,0
1,256.95,0,6,0,1,1,1
1,47.07,1,3,0,1,2,0
1,291.13,0,7,1,1,1,0
2,762.32,1,10,1,1,1,0
2,32.65,1,4,1,0,3,0
1,64.16,0,8,1,0,1,0
1,67.2,0,12,0,1,1,0
2,99.71,1,3,1,0,2,0
1,112.55,0,5,1,0,1,0
1,44.63,1,12,0,1,2,0
1,104.35,0,7,1,0,1,0
2,145.89,0,7,1,0,2,0
1,92.71,0,10,1,0,1,0
2,44.43,0,7,1,0,1,0
1,68.41,0,10,0,1,1,0
2,64.26,0,2,0,1,2,0
2,29.99,0,4,0,1,2,0
2,192.14,0,10,1,0,1,0
2,137.41,1,6,0,1,1,0
2,133.61,1,11,1,0,1,0
3,419.13,0,8,1,0,2,0
2,234.82,0,1,1,0,3,0
1,736.87,1,7,1,0,1,0
3,1143.28,1,9,1,1,1,0
2,46.34,1,10,0,1,1,0
2,108.44,1,11,0,1,1,0
1,1632.75,1,2,1,1,2,0
2,128.73,1,12,0,1,1,0
2,376.91,0,2,1,0,2,1
2,129.48,1,5,1,0,1,0
2,719.97,1,2,1,1,2,0
1,256.83,1,8,1,0,2,0
1,377.26,0,2,1,1,1,1
1,153.93,1,10,0,1,2,0
2,283.36,0,11,1,0,2,0
1,119.58,1,4,1,0,1,0
2,102.0,1,9,0,1,1,0
2,270.5,0,3,1,1,2,0
3,352.01,1,1,0,1,2,0
1,72.61,0,10,0,1,1,0
2,29.99,0,4,0,1,1,0
2,83.79,0,9,1,0,2,0
3,930.38,1,3,1,0,1,0
1,110.37,1,7,1,0,2,0
1,45.99,1,11,1,0,1,0
3,399.41,0,10,1,0,2,0
1,29.99,0,6,1,0,1,0
1,65.53,0,4,0,1,1,0
1,29.99,0,4,1,0,3,0
2,450.38,0,11,0,1,1,0
3,219.13,0,9,1,0,3,0
2,29.99,0,10,1,0,1,0
1,395.12,0,5,0,1,2,0
1,64.41,0,8,1,0,2,0
2,29.99,0,9,1,0,1,0
1,74.6,0,5,1,0,2,0
2,359.69,0,9,0,1,2,0
1,133.18,1,9,0,1,1,0
2,202.83,0,1,1,0,2,0
1,67.15,0,3,1,0,1,0
2,74.76,0,1,1,0,1,1
3,299.7,0,1,1,0,3,0
2,196.46,0,7,0,1,1,0
2,109.61,1,10,1,0,1,0
2,29.99,0,4,1,0,3,0
2,60.0,1,8,0,1,2,0
1,183.63,0,3,1,0,1,0
3,414.48,0,7,1,0,2,0
1,97.87,0,10,0,1,3,0
1,119.54,0,6,0,1,3,0
2,264.81,0,10,0,1,1,0
2,244.15,1,9,1,0,1,0
1,39.96,1,10,1,0,1,0
1,149.19,0,9,1,0,3,1
2,29.99,0,10,0,1,2,0
1,149.03,1,4,0,1,3,0
3,215.14,0,2,1,0,1,0
1,381.72,1,2,1,0,1,0
3,316.62,0,1,1,0,2,0
2,202.22,0,10,0,1,3,0
1,144.71,1,9,1,0,2,0
1,59.54,1,10,0,1,2,0
2,538.47,1,6,0,1,1,0
2,29.99,0,1,1,0,1,0
1,380.72,0,10,1,0,1,1
2,548.0,1,1,1,0,1,1
3,257.22,1,3,0,1,3,0
3,512.44,1,1,1,1,2,0
2,83.55,1,12,1,0,1,0
1,478.17,1,1,1,0,1,1
2,29.99,0,9,0,1,1,0
2,248.8,1,7,1,0,1,0
1,29.99,0,10,0,1,1,0
1,283.4,0,1,1,0,3,1
1,57.95,0,12,0,1,3,0
2,51.13,1,2,0,1,2,0
2,229.38,0,12,1,0,2,0
1,79.52,1,7,0,1,2,0
2,72.65,0,10,0,1,1,0
1,107.89,1,1,0,1,2,0
2,424.44,0,2,1,0,2,0
1,238.7,1,10,1,1,2,1
2,676.45,1,2,1,1,1,0
2,69.41,0,9,1,0,2,0
1,196.92,0,9,1,0,3,0
1,139.33,1,10,0,1,1,1
1,53.37,0,6,1,0,2,1
1,72.97,0,2,0,1,2,0
1,284.86,0,1,0,1,3,0
1,29.99,1,2,0,1,2,0
2,52.11,1,9,1,0,1,0
1,29.99,0,2,1,0,2,1
2,198.54,0,9,1,0,2,0
2,186.53,0,2,1,0,2,0
2,546.26,1,10,1,0,1,1
2,368.26,0,9,0,1,2,0
2,239.28,0,10,0,1,2,0
2,86.8,1,4,0,1,1,0
2,93.84,0,3,0,1,1,0
1,106.57,1,3,1,0,2,0
1,29.99,0,6,0,1,1,0
1,290.75,0,9,0,1,1,0
3,433.86,0,8,0,1,1,0
3,821.3,1,1,1,0,3,0
2,76.81,1,10,0,1,2,0
2,182.07,0,2,1,0,2,1
2,145.27,1,2,1,0,2,1
1,170.95,1,10,0,1,2,0
1,312.77,0,1,0,1,1,0
1,52.13,0,2,0,1,1,1
1,83.79,1,5,1,0,2,0
2,220.72,1,2,0,1,1,0
2,462.27,0,9,1,1,1,0
2,394.95,1,10,0,1,3,0
1,252.91,0,2,0,1,2,0
2,175.02,0,3,1,0,3,0
1,29.99,0,11,1,0,1,0
2,37.94,1,12,1,0,2,0
1,188.65,0,2,0,1,2,0
2,96.44,0,2,1,0,1,0
2,68.22,1,10,0,1,1,0
2,29.99,0,9,0,1,3,0
1,35.1,1,9,0,1,3,0
3,370.97,0,3,1,0,1,0
2,29.99,1,6,0,1,1,0
2,207.09,1,9,0,1,2,0
2,146.49,1,10,1,0,1,0
2,29.99,0,5,1,0,2,0
1,42.51,1,5,1,0,1,0
2,29.99,0,2,1,0,1,0
3,870.57,1,3,1,1,3,0
2,70.99,0,2,1,0,1,0
1,116.06,0,2,0,1,2,0
2,290.15,0,1,1,0,3,0
1,118.12,0,11,1,0,3,0
2,304.98,0,8,0,1,1,0
1,593.73,1,4,0,1,2,0
2,155.49,0,5,1,0,1,0
1,183.88,1,7,0,1,1,0
3,527.07,1,6,1,0,2,0
1,1318.4,1,2,0,1,2,1
1,53.98,0,9,0,1,2,0
1,29.99,0,12,0,1,1,0
2,31.9,0,10,1,0,3,0
1,230.22,1,12,1,0,2,0
3,428.19,0,4,0,1,1,0
2,77.43,0,9,1,0,2,0
1,76.14,1,2,1,0,1,0
1,115.46,1,6,1,0,3,0
1,820.97,1,1,0,1,2,0
2,112.21,1,3,0,1,2,0
1,109.52,0,10,1,0,2,0
2,78.33,1,2,0,1,2,0
1,950.02,1,9,0,1,2,0
2,260.18,0,8,1,1,2,1
1,50.94,0,10,1,0,3,1
1,73.14,1,4,0,1,2,0
1,383.24,0,1,1,0,2,0
1,184.41,0,7,1,0,1,0
2,145.76,1,10,1,0,2,0
2,311.45,0,4,1,0,1,0
2,362.3,0,1,1,1,2,0
1,156.77,0,1,1,0,3,0
2,63.78,1,10,0,1,2,0
1,138.6,0,8,1,0,1,0
3,1145.48,1,2,1,0,2,0
1,29.99,0,7,0,1,1,1
2,68.21,1,8,1,0,1,0
2,258.14,0,6,1,0,1,0
2,86.14,1,6,1,0,1,0
1,378.89,0,9,1,0,2,0
1,32.84,0,9,1,0,1,0
1,241.72,0,6,1,1,1,0
2,167.45,0,4,1,0,2,0
2,991.62,1,1,0,1,1,0
1,94.22,0,6,1,0,1,0
1,170.66,1,7,0,1,3,1
2,72.08,0,2,0,1,1,0
3,696.34,1,3,1,1,2,1
2,29.99,1,10,0,1,2,0
1,116.99,1,10,0,1,2,0
1,138.9,0,7,0,1,3,1
1,274.29,0,9,0,1,1,0
2,250.58,1,1,1,1,3,1
1,705.56,1,2,0,1,1,0
2,286.61,0,7,1,1,1,0
1,56.42,0,3,1,0,2,0
1,245.01,1,10,1,0,1,0
1,71.92,1,5,1,0,2,0
1,302.67,0,9,0,1,1,0
2,137.06,1,10,0,1,3,0
1,138.4,1,9,1,0,1,0
1,29.99,0,11,0,1,1,0
1,197.25,0,1,1,0,1,0
2,29.99,0,4,1,0,2,0
3,1034.5,1,5,1,0,1,1
1,175.59,0,10,0,1,1,0
3,612.63,1,1,1,0,3,0
1,35.33,0,1,1,0,2,0
1,181.55,1,5,0,1,1,0
2,662.36,1,1,0,1,2,0
1,181.98,1,1,1,0,2,0
1,64.21,0,3,1,0,2,0
3,524.0,1,2,1,1,1,0
3,323.44,0,6,1,0,2,0
1,259.38,0,10,1,0,2,0
2,66.14,1,8,0,1,1,0
1,227.6,0,7,1,0,1,1
1,29.99,0,1,1,0,3,1
2,242.62,0,9,0,1,2,0
1,39.47,1,3,0,1,1,0
2,71.47,0,3,1,0,3,0
1,227.0,0,2,0,1,2,0
1,151.59,1,4,1,0,1,0
1,144.27,1,10,1,0,1,0
1,66.38,0,11,1,0,3,0
1,29.99,1,12,1,0,2,0
2,171.78,0,2,0,1,2,0
1,234.72,0,1,0,1,2,0
1,29.99,1,4,0,1,1,0
2,109.96,0,10,0,1,1,0
1,74.54,0,2,1,0,2,0
1,170.78,1,4,0,1,3,0
2,29.99,1,4,1,0,2,0
3,868.16,1,3,0,1,1,1
3,664.55,1,4,0,1,1,0
2,268.66,1,10,0,1,1,0
3,437.61,0,1,1,1,1,0
1,87.63,1,2,1,0,2,0
2,29.99,0,10,1,0,3,0
2,166.31,0,1,1,0,1,0
2,57.32,0,5,1,0,2,0
1,29.99,0,8,1,0,1,0
2,60.68,1,5,1,0,2,0
1,241.52,0,10,1,0,2,0
2,518.22,1,1,1,0,2,0
1,541.78,1,4,1,1,1,0
1,95.58,0,10,1,0,1,0
2,111.61,0,12,0,1,2,0
2,52.84,1,2,1,0,3,0
2,456.08,1,6,1,0,1,0
2,384.76,0,7,0,1,1,0
3,519.45,1,2,0,1,2,1
2,60.54,1,10,1,0,1,0
2,369.86,0,1,0,1,1,0
1,29.99,1,1,0,1,1,0
1,98.91,1,10,1,0,3,0
1,29.99,0,10,1,0,2,0
2,123.83,0,2,1,0,1,0
2,89.42,0,10,1,0,1,0
3,383.07,0,9,0,1,2,0
2,156.55,1,3,0,1,2,0
2,580.87,1,2,1,0,2,0
2,78.19,1,1,0,1,2,0
1,541.23,1,2,0,1,2,0
1,29.99,1,11,1,0,2,0
2,84.29,0,1,0,1,2,0
1,160.15,0,9,0,1,2,0
2,29.99,1,10,1,0,2,0
2,429.31,0,5,0,1,2,0
2,360.02,0,9,0,1,1,0
2,120.68,0,11,1,0,1,0
2,457.75,0,6,0,1,2,0
2,246.52,0,8,1,1,1,1
3,1043.9,1,3,0,1,2,0
1,190.64,1,5,1,0,1,0
1,30.47,1,3,0,1,1,0
2,134.04,0,4,1,0,3,0
2,46.92,0,5,1,0,1,0
1,526.73,1,12,1,1,2,0
2,311.33,0,8,1,0,1,0
3,262.39,1,8,0,1,2,0
2,317.83,1,9,1,1,1,0
2,29.99,1,10,1,0,2,0
2,165.52,0,4,0,1,1,0
2,368.83,0,2,1,1,1,0
2,411.31,1,12,1,1,3,0
3,334.05,0,2,0,1,1,0
2,215.49,1,10,0,1,1,0
1,219.9,0,4,1,1,1,0
2,127.31,0,6,1,0,1,0
2,29.99,1,10,1,0,2,0
1,30.46,1,10,1,0,2,0
2,380.33,0,11,0,1,1,0
2,409.84,0,7,0,1,1,0
1,414.18,0,7,1,1,3,1
2,129.71,1,10,0,1,1,0
2,85.57,1,4,1,0,1,0
1,109.69,1,1,1,0,2,0
2,111.48,1,12,1,0,2,0
1,195.27,0,10,0,1,2,0
2,44.92,0,4,1,0,1,0
2,350.36,1,2,0,1,2,0
2,75.58,1,10,1,0,1,0
1,57.1,0,1,1,0,1,0
3,519.31,1,1,0,1,2,0
2,172.37,1,1,0,1,1,0
2,258.47,0,7,1,0,1,1
2,670.73,1,4,0,1,1,0
1,294.42,0,6,0,1,2,0
1,36.19,0,4,0,1,1,0
1,572.3,1,3,0,1,1,1
1,283.09,0,2,1,0,1,0
1,159.36,0,12,0,1,2,0
2,29.99,0,7,0,1,3,0
2,59.15,1,10,1,0,3,1
2,166.15,0,9,1,0,2,0
1,222.8,0,8,1,0,2,0
2,151.09,0,7,1,0,1,0
2,148.89,1,11,0,1,2,1
2,207.14,0,9,1,0,2,0
2,29.99,0,6,1,0,2,0
1,140.92,1,10,0,1,1,0
2,165.97,1,5,1,0,2,0
1,36.04,0,3,1,0,1,0
1,41.81,1,7,1,0,3,0
3,481.46,0,5,1,1,3,0
1,29.99,1,10,0,1,1,1
2,29.99,0,7,0,1,1,0
2,344.48,0,2,0,1,2,0
2,152.23,0,3,0,1,1,0
1,729.77,1,2,1,0,2,0
2,242.95,0,7,1,0,3,0
2,43.02,0,1,1,0,1,0
2,43.15,1,8,0,1,2,0
2,44.17,0,1,1,0,1,0
2,629.31,1,1,1,1,2,0
3,310.86,0,10,1,0,1,0
2,559.86,1,1,0,1,2,0
2,356.55,0,9,0,1,1,0
3,535.11,1,12,1,0,1,0
2,927.27,1,1,1,1,1,0
3,444.82,0,9,0,1,2,0
2,742.8,1,10,1,1,3,0
1,118.74,0,9,0,1,1,0
2,193.46,1,3,0,1,2,0
3,741.67,1,4,1,1,1,0
3,269.75,0,10,0,1,1,1
1,166.81,0,4,1,0,3,0
1,29.99,1,10,0,1,2,0
2,565.33,1,2,1,0,2,0
1,333.78,0,6,1,1,2,0
3,427.49,0,4,1,0,1,0
1,615.25,1,6,1,0,2,0
2,29.99,1,10,0,1,1,0
1,68.51,1,12,0,1,2,0
3,534.85,1,2,1,0,1,0
1,283.53,0,1,1,0,2,0
2,344.58,0,1,1,0,3,0
2,380.67,0,1,0,1,2,0
3,433.1,0,5,1,0,2,0
2,602.8,1,12,1,0,2,1
1,29.99,1,10,1,0,1,0
1,29.99,1,3,0,1,2,0
3,254.25,1,6,0,1,1,0
1,165.75,1,9,0,1,1,0
1,101.12,1,8,0,1,1,0
2,228.13,0,10,1,0,1,0
1,202.75,0,11,0,1,3,0
1,268.37,0,10,0,1,1,0
3,439.57,0,8,1,0,3,0
2,246.64,1,10,1,1,1,0
1,193.53,0,1,1,0,1,0
2,565.45,1,8,1,0,1,0
1,181.32,0,11,1,0,3,0
2,29.99,0,10,1,0,1,0
1,375.47,0,3,1,1,2,1
1,169.37,1,8,1,0,3,0
1,310.58,0,1,0,1,1,0
2,69.85,1,11,1,0,1,0
1,34.28,0,5,0,1,1,0
2,136.86,0,8,1,0,2,0
1,191.73,1,7,1,0,2,0
3,582.74,1,7,1,1,2,0
1,181.1,0,9,0,1,2,0
1,104.23,0,5,0,1,2,0
1,199.28,0,4,0,1,1,1
1,682.13,1,10,1,1,2,0
1,210.66,0,10,1,0,2,0
1,1177.46,1,1,1,1,2,0
1,45.96,1,5,0,1,3,0
3,473.62,1,6,0,1,1,0
2,29.99,1,2,1,0,1,0
2,445.14,1,9,0,1,1,0
3,230.99,0,1,0,1,2,0
1,128.81,0,9,0,1,1,0
3,217.73,0,10,1,0,1,0
2,332.39,0,1,0,1,2,0
3,352.97,0,2,0,1,1,0
3,246.47,1,4,1,0,3,0
1,33.02,1,7,0,1,3,1
1,168.82,1,8,0,1,2,0
1,31.38,1,4,1,0,3,0
2,29.99,1,12,1,0,1,0
2,175.18,0,2,1,0,2,0
2,29.99,1,11,1,0,1,0
2,249.22,0,9,1,0,1,0
2,248.54,0,9,1,0,1,0
2,82.76,0,2,0,1,1,0
2,216.66,1,4,0,1,1,0
1,29.99,0,3,1,0,3,0
3,310.08,0,2,0,1,1,1
2,57.04,0,6,0,1,2,0
3,544.58,1,2,1,1,2,0
1,1672.21,1,2,0,1,3,0
2,336.95,0,5,1,0,1,0
1,29.99,0,2,0,1,2,0
2,141.74,0,7,0,1,2,0
1,343.51,0,9,1,1,3,1
2,414.73,0,2,0,1,2,1
2,29.99,1,10,0,1,2,0
2,332.65,1,1,1,0,2,0
2,263.09,0,5,1,1,2,0
2,37.13,0,2,0,1,1,0
1,329.03,0,8,0,1,1,0
3,859.16,1,3,1,1,1,0
1,251.62,0,10,0,1,2,0
1,407.48,0,4,1,1,1,0
2,49.14,1,9,0,1,2,0
3,205.08,0,5,0,1,3,0
3,594.87,1,5,0,1,2,0
1,98.61,1,7,0,1,3,0
3,616.88,1,1,1,1,1,1
1,61.89,0,6,0,1,1,0
2,98.93,0,9,0,1,1,0
1,92.92,1,7,1,0,1,0
2,166.13,0,6,0,1,1,0
2,194.46,1,5,0,1,1,0
2,33.61,1,11,0,1,3,0
2,196.59,0,3,0,1,2,0
1,136.76,0,10,1,0,1,0
3,502.85,1,2,1,0,1,0
1,107.18,0,1,1,0,2,1
1,118.64,1,10,1,0,1,0
1,51.78,1,9,0,1,1,0
3,225.28,0,2,1,1,2,0
2,243.74,0,10,1,1,2,0
1,46.45,0,5,1,0,2,0
1,29.99,1,9,0,1,1,0
1,84.35,0,10,1,0,3,0
1,189.67,1,2,0,1,3,0
2,67.62,1,5,0,1,2,0
1,123.42,1,4,1,0,1,0
1,132.3,1,1,0,1,1,0
2,439.7,0,1,0,1,2,0
2,76.02,0,1,1,0,1,0
2,60.39,1,10,1,0,1,0
1,141.6,1,2,1,0,1,0
2,29.99,1,2,0,1,1,0
2,97.56,0,11,0,1,1,0
1,185.04,1,2,0,1,1,0
3,763.44,1,2,1,1,1,0
2,70.14,1,4,0,1,3,0
1,30.39,1,1,1,0,3,0
2,186.51,0,2,1,0,1,0
2,67.72,1,10,1,0,1,0
3,486.15,0,9,0,1,3,0
1,297.09,0,1,0,1,1,1
1,41.74,1,5,0,1,2,1
1,176.6,0,1,1,0,2,1
1,214.99,0,12,1,0,2,1
2,34.22,1,3,0,1,2,0
3,1018.16,1,2,0,1,1,0
1,29.99,1,11,1,0,2,0
1,453.27,0,8,1,1,2,0
2,29.99,1,5,0,1,2,0
2,298.1,0,2,0,1,2,0
2,29.99,0,9,0,1,1,0
1,145.43,1,7,1,0,1,0
1,115.4,0,10,0,1,2,0
2,29.99,0,9,1,0,2,0
2,210.03,1,3,1,0,2,0
2,115.7,0,5,0,1,3,0
2,167.94,0,3,1,0,2,0
1,99.65,0,10,0,1,1,0
1,333.02,1,9,0,1,2,1
2,145.75,0,1,1,0,2,0
2,101.0,0,11,0,1,1,0
1,316.37,0,9,0,1,2,1
2,46.13,0,7,1,0,1,0
2,145.78,0,12,0,1,2,0
1,198.02,0,6,0,1,2,0
2,40.33,1,1,1,0,3,1
1,279.99,1,6,0,1,1,0
1,620.15,1,5,1,1,1,0
2,29.99,1,10,0,1,2,0
1,93.37,1,6,0,1,1,0
1,95.38,1,7,1,0,1,0
2,44.44,0,8,0,1,1,1
2,323.96,0,6,1,0,1,0
1,29.99,1,1,1,0,3,0
3,651.67,1,5,1,0,1,0
3,431.19,0,1,0,1,1,0
1,379.3,0,11,1,0,2,0
2,756.73,1,1,1,0,3,0
2,369.44,0,9,1,0,2,0
3,319.94,0,5,1,0,1,0
2,419.82,1,6,0,1,1,0
2,764.12,1,5,1,0,1,0
1,34.04,1,2,1,0,2,1
1,140.03,1,12,1,0,2,0
1,475.49,0,2,1,0,1,0
2,198.62,0,4,0,1,1,0
3,281.66,0,2,1,0,3,1
1,234.33,0,4,1,0,2,0
1,157.48,1,3,0,1,2,0
2,35.22,0,3,1,0,1,0
1,29.99,0,2,0,1,1,0
2,413.94,1,1,1,0,2,0
2,29.99,1,5,1,0,3,0
3,265.24,1,1,0,1,1,0
1,29.99,1,10,1,0,3,0
2,54.56,1,3,0,1,1,0
1,53.83,1,9,1,0,2,0
2,129.5,0,1,0,1,2,0
2,1118.58,1,3,1,1,3,0
1,240.6,0,6,0,1,2,0
1,100.65,1,9,0,1,1,0
1,29.99,0,2,0,1,1,0
1,166.33,1,7,1,0,1,0
1,373.36,0,2,1,0,2,0
1,133.26,0,9,1,0,1,0
1,199.78,0,3,1,0,1,0
2,50.3,1,12,0,1,2,0
1,340.51,1,7,1,0,3,0
1,29.99,1,8,1,0,3,0
1,365.91,0,6,1,0,2,1
2,275.91,0,9,1,0,2,0
1,61.68,0,4,0,1,2,1
1,40.51,0,12,0,1,1,0
1,91.04,1,9,0,1,2,0
1,414.73,0,2,0,1,2,0
1,183.47,0,9,1,0,2,0
2,590.92,1,1,0,1,3,0
1,161.25,0,11,1,0,1,0
3,795.68,1,1,1,0,2,0
2,52.07,1,7,1,0,2,0
2,93.1,0,2,1,0,3,0
1,275.24,0,1,0,1,1,0
1,78.48,0,2,0,1,3,0
1,487.39,0,6,0,1,1,0
1,172.25,1,9,1,0,1,0
3,323.24,0,1,1,0,2,0
1,29.99,0,2,0,1,2,1
1,34.1,0,4,0,1,3,0
2,198.82,0,3,0,1,3,1
1,44.33,0,3,0,1,1,1
2,212.47,0,3,1,0,1,1
2,294.3,1,2,1,0,2,0
2,29.99,1,10,1,0,1,0
